id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
330111,YEM-2020-1-14595-17,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-01-20,DAILY ALERT""",CIMP,1/20/2020,DAILY ALERT,CIMP,1,Marib town,,Marib governorate,Madīnat Marib district,15.460977,45.325301,POINT (45.325301 15.460977),151651,Yemen (North Yemen),678,Middle East,1,1,1/19/2020,1/19/2020,0,0,1,0,1,1,1
330113,YEM-2020-1-14595-403,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-01-21,DAILY ALERT""",CIMP,1/21/2020,DAILY ALERT,CIMP,2,Sharji village,Bayt Ash Sharji area west of Qaatabah,aḑ-Ḑāli‘ governorate,Qa‘ţabah district,13.903052,44.592748,POINT (44.592748 13.903052),149490,Yemen (North Yemen),678,Middle East,1,1,1/20/2020,1/20/2020,0,0,1,0,1,1,1
330116,YEM-2020-1-14595-18,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-01-26,DAILY ALERT""",CIMP,1/26/2020,DAILY ALERT,CIMP,3,Shadā’ district,,Şa‘dah governorate,Shadā’ district,16.893874,43.187476,POINT (43.187476 16.893874),153807,Yemen (North Yemen),678,Middle East,1,1,1/24/2020,1/24/2020,0,0,1,0,1,1,1
330119,YEM-2020-1-14595-19,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-01-24,DAILY ALERT""",CIMP,1/24/2020,DAILY ALERT,CIMP,1,Al Ḩālī town,7 July area in Al Hali,al-Ḩudaydah governorate,Al Ḩālī district,14.810388,42.963743,POINT (42.963743 14.810388),150926,Yemen (North Yemen),678,Middle East,1,1,1/24/2020,1/24/2020,0,0,1,0,1,1,1
330122,YEM-2020-1-14595-22,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-01-28,DAILY ALERT""",CIMP,1/28/2020,DAILY ALERT,CIMP,2,Ta'izz town,Al Mudhaffar,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,1/27/2020,1/27/2020,0,0,1,0,1,1,1
330125,YEM-2020-1-14595-24,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-01-30,DAILY ALERT""",CIMP,1/30/2020,DAILY ALERT,CIMP,2,Al Hashmah village,Al Hashmah area in At Taiziyah,Ta'izz governorate,At Ta‘izzīyah district,13.635062,43.98079,POINT (43.98079 13.635062),149488,Yemen (North Yemen),678,Middle East,1,1,1/29/2020,1/29/2020,0,0,1,0,1,1,1
331455,YEM-2020-1-14595-25,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,6,"""BBC Monitoring Middle East,2020-02-15,Coalition admits 'possible collateral damage' in Yemen strikes"";""Agence France Presse,2020-02-15,Saudi-led strikes on Yemen kill 31 civilians after jet crash"";""Associated Press Newswires,2020-02-18,Yemen rebels: Death toll from strikes at 35, mostly children"";""Agence France Presse,2020-02-20,19 children among dead in recent Yemen strikes: UN"";""Al Masdar Online,2020-02-15,The Houthis: Dozens of dead and wounded in raids targeting a gathering at the wreckage of the downed plane"";""Yemen Data Project,2021-01-01,Yemen Data Project Incident 20494""",BBC Monitoring Middle East;Agence France Presse;Associated Press Newswires;Agence France Presse;Al Masdar Online;Yemen Data Project,2020-02-15;2020-02-15;2020-02-18;2020-02-20;2020-02-15;2021-01-01,"Coalition admits 'possible collateral damage' in Yemen strikes;Saudi-led strikes on Yemen kill 31 civilians after jet crash;Yemen rebels: Death toll from strikes at 35, mostly children;19 children among dead in recent Yemen strikes: UN;The Houthis: Dozens of dead and wounded in raids targeting a gathering at the wreckage of the downed plane;Yemen Data Project Incident 20494","SAU coal, Houthis, UN, Yemen Data Project",2,Hayjah village,Al-Hayjah area... in Al-Jawf governorate,al-Jawf governorate,Al Maşlūb district,16.17161,44.66522,POINT (44.66522 16.17161),153090,Yemen (North Yemen),678,Middle East,1,1,2/15/2020,2/15/2020,0,0,35,0,35,40,31
331459,YEM-2020-1-14595-26,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Associated Press Newswires,2020-02-18,Yemen rebels: Death toll from strikes at 35, mostly children"";""Agence France Presse,2020-02-15,Saudi-led strikes on Yemen kill 31 civilians after jet crash""",Associated Press Newswires;Agence France Presse,2020-02-18;2020-02-15,"Yemen rebels: Death toll from strikes at 35, mostly children;Saudi-led strikes on Yemen kill 31 civilians after jet crash","SAU, Houthis",4,al-Jawf governorate,,al-Jawf governorate,,16.689733,45.611557,POINT (45.611557 16.689733),153812,Yemen (North Yemen),678,Middle East,1,1,2/14/2020,2/14/2020,0,0,0,0,0,2,0
331467,YEM-2020-2-15782-0.1,2020,FALSE,Clear,2,15782,14512,AQAP - IS,15782,15782,AQAP - IS,881,881,AQAP,234,234,IS,2,"""BBC Monitoring Middle East,2020-02-06,Al-Qaeda confirms attack on IS positions in central Yemen"";""BBC Monitoring Middle East,2020-02-05,IS claims attacks on al-Qaeda, Houthis in Yemen""",BBC Monitoring Middle East;BBC Monitoring Middle East,2020-02-06;2020-02-05,"Al-Qaeda confirms attack on IS positions in central Yemen;IS claims attacks on al-Qaeda, Houthis in Yemen",IS,2,Al Qayfa area,"Luqah, Tabbat Abu al-Ghayth and al-Awajah in Qifa in central al-Bayda province",al-Bayḑā’ governorate,,14.535,44.8,POINT (44.8 14.535),150930,Yemen (North Yemen),678,Middle East,1,1,2/3/2020,2/3/2020,3,0,0,0,3,3,0
331469,YEM-2020-2-15782-0.2,2020,FALSE,Clear,2,15782,14512,AQAP - IS,15782,15782,AQAP - IS,881,881,AQAP,234,234,IS,2,"""BBC Monitoring Middle East,2020-02-05,IS claims attacks on al-Qaeda, Houthis in Yemen"";""BBC Monitoring Middle East,2020-02-06,Al-Qaeda confirms attack on IS positions in central Yemen""",BBC Monitoring Middle East;BBC Monitoring Middle East,2020-02-05;2020-02-06,"IS claims attacks on al-Qaeda, Houthis in Yemen;Al-Qaeda confirms attack on IS positions in central Yemen",IS,1,Laqāḩ village,"Luqah, Tabbat Abu al-Ghayth and al-Awajah in Qifa in central al-Bayda province",al-Bayḑā’ governorate,Wald Rabī‘a district,14.540001,44.832138,POINT (44.832138 14.540001),150930,Yemen (North Yemen),678,Middle East,1,1,2/3/2020,2/3/2020,3,0,0,0,3,2,0
331470,YEM-2020-2-15782-0.3,2020,FALSE,Clear,2,15782,14512,AQAP - IS,15782,15782,AQAP - IS,881,881,AQAP,234,234,IS,2,"""BBC Monitoring Middle East,2020-02-06,Al-Qaeda confirms attack on IS positions in central Yemen"";""BBC Monitoring Middle East,2020-02-05,IS claims attacks on al-Qaeda, Houthis in Yemen""",BBC Monitoring Middle East;BBC Monitoring Middle East,2020-02-06;2020-02-05,"Al-Qaeda confirms attack on IS positions in central Yemen;IS claims attacks on al-Qaeda, Houthis in Yemen",IS,1,Awajah village,"Luqah, Tabbat Abu al-Ghayth and al-Awajah in Qifa in central al-Bayda province",al-Bayḑā’ governorate,Al Qurayshīyah district,14.56557,44.86506,POINT (44.86506 14.56557),150930,Yemen (North Yemen),678,Middle East,1,1,2/3/2020,2/3/2020,2,0,0,0,2,3,0
331471,YEM-2020-1-14609-0,2020,TRUE,Clear,1,13645,13645,Yemen (North Yemen): Islamic State,14609,14609,Government of Yemen (North Yemen) - IS,123,123,Government of Yemen (North Yemen),234,234,IS,1,"""BBC Monitoring Middle East,2020-02-05,IS claims attacks on al-Qaeda, Houthis in Yemen""",BBC Monitoring Middle East,2/5/2020,"IS claims attacks on al-Qaeda, Houthis in Yemen",IS,2,Dhahrah tribal area,"al-Dhara, in Qifa",al-Bayḑā’ governorate,Al Qurayshīyah district,14.64306,44.8753,POINT (44.8753 14.64306),150930,Yemen (North Yemen),678,Middle East,1,1,2/1/2020,2/1/2020,6,0,0,0,6,6,0
331472,YEM-2020-1-14595-27,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2020-02-05,Yemen minister says eight women, children killed in Houthi attack""",BBC Monitoring Middle East,2/5/2020,"Yemen minister says eight women, children killed in Houthi attack",Yemen's Information Minister,1,Marib town,Al-Rawda area in the city of Marib,Marib governorate,Madīnat Marib district,15.460977,45.325301,POINT (45.325301 15.460977),151651,Yemen (North Yemen),678,Middle East,1,1,2/5/2020,2/5/2020,0,0,8,0,8,8,8
331478,YEM-2020-1-14595-28,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2020-02-08,Yemen minister condemns alleged Houthi attacks on hospitals""",BBC Monitoring Middle East,2/8/2020,Yemen minister condemns alleged Houthi attacks on hospitals,Yemeni information minister,2,Al Jafrah village,"Saudi field hospital and the Al-Jafra hospital, both in the central province of Marib",Marib governorate,Ḩarīb al Qarāmish district,15.498777,44.679076,POINT (44.679076 15.498777),151650,Yemen (North Yemen),678,Middle East,1,1,2/7/2020,2/7/2020,0,0,7,0,7,7,7
331479,YEM-2020-2-14596-1,2020,TRUE,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2020-02-11,Two Yemeni security troops killed in 'al-Qaeda' attack""",BBC Monitoring Middle East,2/11/2020,Two Yemeni security troops killed in 'al-Qaeda' attack,Aden al-Ghad quoted residents,2,Wadi al Khayalah valley,Wadi Al Khayalah area Al Mahfad district in Abyan,Abyan governorate,Al Maḩfid district,14.065,46.969,POINT (46.969 14.065),150214,Yemen (North Yemen),678,Middle East,1,1,2/11/2020,2/11/2020,0,2,0,0,2,2,2
331480,YEM-2020-1-14595-29,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,3,"""BBC Monitoring Middle East,2020-02-12,Yemen air defence forces 'thwart Houthi drone attack'"";""Xinhua,2020-02-12,Houthi missile attack kills 3 gov't soldiers in southern Yemen "";""Yemen Net,2020-02-12,13 Yemeni soldiers were killed and wounded in a Houthi missile attack in Abyan Governorate""",BBC Monitoring Middle East;Xinhua;Yemen Net,2020-02-12;2020-02-12;2020-02-12,Yemen air defence forces 'thwart Houthi drone attack';Houthi missile attack kills 3 gov't soldiers in southern Yemen ;13 Yemeni soldiers were killed and wounded in a Houthi missile attack in Abyan Governorate,"Privately-owned Aden al-Ghad news website quoted local sources, Two military and local sources",3,Lawdar district," Al-Amajed Brigade's military base in town of Minyasah, east of the city of Lawdar",Abyan governorate,Lawdar district,13.709611,45.800769,POINT (45.800769 13.709611),149492,Yemen (North Yemen),678,Middle East,1,1,2/11/2020,2/11/2020,0,3,0,0,3,3,2
331482,YEM-2020-1-14595-30,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2020-02-18,Yemen rebels: Death toll from strikes at 35, mostly children""",Associated Press Newswires,2/18/2020,"Yemen rebels: Death toll from strikes at 35, mostly children","AP, UN",6,Yemen (North Yemen),"provinces of Marib, Jawf and Sanaa",,,15.5,47.5,POINT (47.5 15.5),152376,Yemen (North Yemen),678,Middle East,2,4,2/1/2020,2/18/2020,0,0,0,0,0,31,0
331483,YEM-2020-1-14595-31,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,4,"""BBC Monitoring Middle East,2020-02-19,Yemen defence minister 'survives landmine blast' west of Marib"";""Reuters News,2020-02-19,Yemen landmine kills six in convoy carrying defense minister, who is unharmed"";""Agence France Presse,2020-02-19,Yemen minister's bodyguards killed in convoy blast"";""Al Masdar Online,2020-02-19,Marib..Minister of Defense ""Al-Maqdashi"" survived and 6 of his companions were killed by a landmine explosion in the Serwah front""",BBC Monitoring Middle East;Reuters News;Agence France Presse;Al Masdar Online,2020-02-19;2020-02-19;2020-02-19;2020-02-19,"Yemen defence minister 'survives landmine blast' west of Marib;Yemen landmine kills six in convoy carrying defense minister, who is unharmed;Yemen minister's bodyguards killed in convoy blast;Marib..Minister of Defense ""Al-Maqdashi"" survived and 6 of his companions were killed by a landmine explosion in the Serwah front","Privately-owned Al-Masdar Online news website, government sources",2,Mashjah area,"""Al-Mushajah"" front in the ""Serwah"" district",Marib governorate,Şirwāḩ district,15.465293,45.08406,POINT (45.08406 15.465293),151651,Yemen (North Yemen),678,Middle East,1,1,2/19/2020,2/19/2020,0,8,0,0,8,8,8
331548,YEM-2020-1-14595-32,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2020-02-19,Landmine blast kills 6 in Yemeni defense minister's convoy""",Associated Press Newswires,2/19/2020,Landmine blast kills 6 in Yemeni defense minister's convoy,AP,4,al-Jawf governorate,,al-Jawf governorate,,16.689733,45.611557,POINT (45.611557 16.689733),153812,Yemen (North Yemen),678,Middle East,2,2,2/15/2020,2/19/2020,1,1,0,39,41,49,41
331549,YEM-2020-1-14595-33,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2020-02-20,Battles intensify near strategic Yemeni port""",Associated Press Newswires,2/20/2020,Battles intensify near strategic Yemeni port,"rebel officials, military officials with the interim government",1,Ad Durayhimī town,town of Durayhimi,al-Ḩudaydah governorate,Ad Durayhimī district,14.637019,43.055048,POINT (43.055048 14.637019),150927,Yemen (North Yemen),678,Middle East,1,2,2/19/2020,2/20/2020,0,0,1,18,19,19,19
331557,YEM-2020-1-14595-34,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2020-03-01,Yemen rebels seize capital of strategic province""",Agence France Presse,3/1/2020,Yemen rebels seize capital of strategic province,"government officials, military sources,",1,Al Ḩazm town,,al-Jawf governorate,Al Ḩazm district,16.164056,44.776919,POINT (44.776919 16.164056),153090,Yemen (North Yemen),678,Middle East,1,2,2/29/2020,3/1/2020,24,30,0,0,54,54,54
331783,YEM-2020-1-14595-35,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Critical Threats,2020-02-04,Gulf of Aden Security Review""",Critical Threats,2/4/2020,Gulf of Aden Security Review,7adramout,3,Majzar district,Majzar in southern al Jawf governorate,Marib governorate,Majzar district,15.828509,44.794127,POINT (44.794127 15.828509),152370,Yemen (North Yemen),678,Middle East,1,2,2/3/2020,2/5/2020,23,0,0,0,23,23,23
331784,YEM-2020-1-14595-36,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Critical Threats,2020-02-12,Gulf of Aden Security Review""",Critical Threats,2/12/2020,Gulf of Aden Security Review,Saudi sources,5,Northern Yemen,near the northern Ma’rib and al Jawf governorates,,,17.063404,43.914882,POINT (43.914882 17.063404),154528,Yemen (North Yemen),678,Middle East,1,1,2/12/2020,2/12/2020,4,0,0,0,4,4,4
331785,YEM-2020-1-14595-37,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Critical Threats,2020-02-13,Gulf of Aden Security Review"";""al Mashhad-Alyemeni,2020-02-13,Al-Jawf ... Dozens of Houthi militia killed in ""Al-Ghail"" clashes""",Critical Threats;al Mashhad-Alyemeni,2020-02-13;2020-02-13,"Gulf of Aden Security Review;Al-Jawf ... Dozens of Houthi militia killed in ""Al-Ghail"" clashes","The al Houthi movement, Director of the Information Office in Al-Jawf Governorate",3,Al Ghayl district,Al-Ghayl,al-Jawf governorate,Al Ghayl district,16.089532,44.685219,POINT (44.685219 16.089532),153090,Yemen (North Yemen),678,Middle East,1,1,2/13/2020,2/13/2020,6,0,0,0,6,24,6
331786,YEM-2020-1-14595-38,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Critical Threats,2020-02-14,Gulf of Aden Security Review""",Critical Threats,2/14/2020,Gulf of Aden Security Review,Hadi government forces,4,Ta'izz governorate,al Arish district,Ta'izz governorate,,13.5,44,POINT (44 13.5),149489,Yemen (North Yemen),678,Middle East,1,1,2/14/2020,2/14/2020,15,0,0,0,15,15,15
332008,YEM-2020-1-14595-40,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-02-04,DAILY ALERT""",CIMP,2/4/2020,DAILY ALERT,CIMP,1,Al Masnā’ town,Al Masna in Al Hawak,al-Ḩudaydah governorate,Al Ḩawak district,14.761333,43.014915,POINT (43.014915 14.761333),150927,Yemen (North Yemen),678,Middle East,1,1,2/3/2020,2/3/2020,0,0,1,0,1,1,1
332010,YEM-2020-1-14595-41,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-02-04,DAILY ALERT""",CIMP,2/4/2020,DAILY ALERT,CIMP,1,Al Jabalīyah village,Al Jabaliyah in At Tuhayat,al-Ḩudaydah governorate,At Tuḩaytā district,14.0725,43.158889,POINT (43.158889 14.0725),150207,Yemen (North Yemen),678,Middle East,1,1,2/3/2020,2/3/2020,0,0,2,0,2,2,2
332026,YEM-2020-1-14595-42,2020,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""CIMP,2020-02-04,DAILY ALERT""",CIMP,2/4/2020,DAILY ALERT,CIMP,3,Ḩays district,,al-Ḩudaydah governorate,Ḩays district,13.957964,43.498393,POINT (43.498393 13.957964),149487,Yemen (North Yemen),678,Middle East,1,1,2/3/2020,2/3/2020,0,0,1,0,1,1,1
